epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,6215.04,0.6708,0.58646,1.01183,0.93171,0.69293,0.82302,0.60794,0.9605,0.79668,1.26403,0.0003788,0.0003788,0.0003788
178,6253.41,0.64465,0.58332,1.00067,0.9492,0.6941,0.7437,0.60319,1.0538,0.76381,1.30569,0.00037385,0.00037385,0.00037385
179,6290.1,0.65887,0.56533,0.99414,0.95176,0.69439,0.7429,0.61029,1.05825,0.78822,1.30903,0.0003689,0.0003689,0.0003689
180,6325.73,0.66384,0.62142,1.01128,0.94383,0.69517,0.74203,0.6191,1.01485,0.79579,1.2985,0.00036395,0.00036395,0.00036395
181,6362.18,0.62122,0.54004,0.99766,0.90258,0.72244,0.74133,0.61717,0.96059,0.77939,1.2801,0.000359,0.000359,0.000359
182,6396.71,0.6561,0.586,0.99592,0.90451,0.73333,0.74034,0.62074,1.0106,0.71282,1.2937,0.00035405,0.00035405,0.00035405
183,6433.18,0.64671,0.60815,1.00628,0.87315,0.71156,0.74096,0.60553,0.99243,0.74671,1.25787,0.0003491,0.0003491,0.0003491
184,6462.03,0.60118,0.51232,0.97568,0.91285,0.67595,0.74082,0.61058,1.0023,0.67204,1.25793,0.00034415,0.00034415,0.00034415
185,6481.43,0.6415,0.56808,0.99344,0.92552,0.65529,0.74227,0.6053,1.04801,0.67204,1.27598,0.0003392,0.0003392,0.0003392
186,6502.28,0.67483,0.58385,1.01132,0.86189,0.68802,0.74161,0.60896,1.07657,0.73207,1.31319,0.00033425,0.00033425,0.00033425
187,6538.1,0.65836,0.57205,1.02177,0.86035,0.68997,0.74173,0.60787,1.08121,0.71111,1.31295,0.0003293,0.0003293,0.0003293
188,6573.56,0.59908,0.55348,0.98149,0.73262,0.84773,0.8218,0.6109,1.04166,0.72715,1.2949,0.00032435,0.00032435,0.00032435
189,6599.47,0.59257,0.54933,0.98475,0.74096,0.85833,0.8221,0.62242,1.0149,0.74099,1.27449,0.0003194,0.0003194,0.0003194
190,6621.4,0.69566,0.5885,1.01887,0.90143,0.69969,0.74316,0.61466,1.02758,0.68343,1.27006,0.00031445,0.00031445,0.00031445
191,6642.23,0.61646,0.57332,1.00181,0.87375,0.71827,0.82193,0.62409,1.03637,0.63683,1.26254,0.0003095,0.0003095,0.0003095
192,6663.24,0.61727,0.5579,0.9809,0.90487,0.84653,0.86245,0.62474,1.01713,0.65671,1.27035,0.00030455,0.00030455,0.00030455
193,6685.12,0.62339,0.53552,0.98833,0.92323,0.83502,0.86213,0.63272,1.01952,0.66947,1.26688,0.0002996,0.0002996,0.0002996
194,6706.1,0.55774,0.49085,0.94743,0.92181,0.69528,0.73937,0.61346,0.99247,0.69763,1.23557,0.00029465,0.00029465,0.00029465
195,6726.65,0.59087,0.54335,0.97971,0.93062,0.69539,0.74119,0.59521,1.03343,0.69978,1.25137,0.0002897,0.0002897,0.0002897
196,6747.68,0.59453,0.54825,0.9655,0.80586,0.85833,0.82361,0.61693,1.05952,0.73992,1.27739,0.00028475,0.00028475,0.00028475
197,6769.38,0.65163,0.55244,0.99308,0.79145,0.85833,0.82663,0.624,1.00998,0.70887,1.24811,0.0002798,0.0002798,0.0002798
198,6790.46,0.62008,0.55823,0.99153,0.94875,0.69669,0.7498,0.60112,1.0215,0.71083,1.26913,0.00027485,0.00027485,0.00027485
199,6811.47,0.60114,0.52196,0.98379,0.952,0.69636,0.74877,0.60015,1.05655,0.72464,1.3015,0.0002699,0.0002699,0.0002699
200,6833.63,0.62025,0.54484,0.98333,0.95404,0.69535,0.74616,0.59497,1.03517,0.76362,1.28148,0.00026495,0.00026495,0.00026495
201,6855.9,0.64234,0.59475,1.01357,0.95569,0.69491,0.74355,0.61575,0.98174,0.68672,1.25601,0.00026,0.00026,0.00026
202,6877.59,0.60594,0.54523,0.99141,0.943,0.694,0.74242,0.61328,0.98148,0.66476,1.27208,0.00025505,0.00025505,0.00025505
203,6899.67,0.57023,0.51207,0.96267,0.92754,0.69588,0.7413,0.61568,0.99027,0.66398,1.30125,0.0002501,0.0002501,0.0002501
204,6921.65,0.62338,0.57464,1.00053,0.93227,0.69582,0.74134,0.62509,0.97766,0.68962,1.2865,0.00024515,0.00024515,0.00024515
205,6943.15,0.58116,0.5255,0.95889,0.93952,0.69525,0.74234,0.61894,1.0437,0.78105,1.29564,0.0002402,0.0002402,0.0002402
206,6964.79,0.54549,0.49463,0.94433,0.93987,0.69628,0.74139,0.61893,1.03604,0.77011,1.27216,0.00023525,0.00023525,0.00023525
207,6986.94,0.59993,0.53392,0.97118,0.94124,0.69711,0.74063,0.60427,0.98901,0.73487,1.24183,0.0002303,0.0002303,0.0002303
208,7008.05,0.60988,0.51994,0.98175,0.92876,0.69641,0.73959,0.6127,0.97748,0.77173,1.24662,0.00022535,0.00022535,0.00022535
209,7028.45,0.56528,0.48842,0.96946,0.91564,0.69732,0.74022,0.61567,1.01949,0.77107,1.26903,0.0002204,0.0002204,0.0002204
210,7050.49,0.61485,0.50111,0.99068,0.899,0.69681,0.79965,0.61095,1.06049,0.79288,1.28944,0.00021545,0.00021545,0.00021545
211,7071.52,0.58302,0.53917,0.97401,0.87569,0.69726,0.79944,0.61005,1.02271,0.75015,1.27121,0.0002105,0.0002105,0.0002105
212,7093.67,0.56748,0.51178,0.96944,0.86911,0.69782,0.79917,0.61921,0.98577,0.7255,1.25522,0.00020555,0.00020555,0.00020555
213,7115.01,0.54929,0.51302,0.96749,0.78063,0.79679,0.82027,0.6156,0.993,0.72109,1.25622,0.0002006,0.0002006,0.0002006
214,7136.17,0.56879,0.48755,0.97655,0.88578,0.69529,0.74,0.60912,1.03495,0.68183,1.2775,0.00019565,0.00019565,0.00019565
215,7157.95,0.55114,0.4843,0.96332,0.91183,0.69645,0.73997,0.59781,1.04741,0.6672,1.2842,0.0001907,0.0001907,0.0001907
216,7179.43,0.59675,0.54776,0.98281,0.91957,0.69527,0.73969,0.59869,1.05361,0.6674,1.29546,0.00018575,0.00018575,0.00018575
217,7201.28,0.54515,0.48018,0.94776,0.91621,0.69395,0.73987,0.60683,1.00704,0.68704,1.26597,0.0001808,0.0001808,0.0001808
218,7222.74,0.52129,0.45216,0.95137,0.90751,0.69409,0.81898,0.61404,0.99924,0.69353,1.26328,0.00017585,0.00017585,0.00017585
219,7244.41,0.55808,0.53858,0.96746,0.75541,0.84529,0.82003,0.62726,1.00883,0.6791,1.27709,0.0001709,0.0001709,0.0001709
